,Unnamed: 0,title,id,daily_sum
40,2023-04-10,Ukraine,31750,0.12287430349518778
41,2023-04-11,Ukraine,31750,0.10608582386569217
42,2023-04-12,Ukraine,31750,0.12584123308488313
43,2023-04-13,Ukraine,31750,0.10485563354801361
44,2023-04-14,Ukraine,31750,0.07012084810767784
45,2023-04-15,Ukraine,31750,0.0
46,2023-04-16,Ukraine,31750,0.0797452782401042
47,2023-04-17,Ukraine,31750,0.10319125841233084
48,2023-04-18,Ukraine,31750,0.08654750705550329
49,2023-04-19,Ukraine,31750,0.12316376004052391
50,2023-04-20,Ukraine,31750,0.24372241117302265
51,2023-04-21,Ukraine,31750,0.21484912077574353
52,2023-04-22,Ukraine,31750,0.1471162891670888
53,2023-04-23,Ukraine,31750,0.25298502062377887
54,2023-04-24,Ukraine,31750,0.38056299298067875
55,2023-04-25,Ukraine,31750,0.2814964903393878
56,2023-04-26,Ukraine,31750,0.29929806787755986
57,2023-04-27,Ukraine,31750,0.270858962298285
58,2023-04-28,Ukraine,31750,0.2520442868514364
59,2023-04-29,Ukraine,31750,0.2112309139590419
60,2023-04-30,Ukraine,31750,0.3030610029669296
61,2023-05-01,Ukraine,31750,0.5249294449670743
62,2023-05-02,Ukraine,31750,0.3241189666401332
63,2023-05-03,Ukraine,31750,0.394239814747811
64,2023-05-04,Ukraine,31750,0.3906939720674434
65,2023-05-05,Ukraine,31750,0.38338519429770607
66,2023-05-06,Ukraine,31750,0.27932556624936683
67,2023-05-07,Ukraine,31750,0.27505608220565886
68,2023-05-08,Ukraine,31750,0.3765106013459729
69,2023-05-09,Ukraine,31750,0.41073883783197046
70,2023-05-10,Ukraine,31750,0.3566104638541139
71,2023-05-11,Ukraine,31750,0.4475721832259932
72,2023-05-12,Ukraine,31750,0.4135610391489978
73,2023-05-13,Ukraine,31750,0.5802880092626095
74,2023-05-14,Ukraine,31750,0.5158839279253202
75,2023-05-15,Ukraine,31750,0.532961864100152
76,2023-05-16,Ukraine,31750,0.4594399015847746
77,2023-05-17,Ukraine,31750,0.356827556263116
78,2023-05-18,Ukraine,31750,0.34199290831463924
79,2023-05-19,Ukraine,31750,0.3531369853100803
80,2023-05-20,Ukraine,31750,0.4129821260583255
81,2023-05-21,Ukraine,31750,0.6566321730950141
82,2023-05-22,Ukraine,31750,0.5804327375352775
83,2023-05-23,Ukraine,31750,0.6247195889717057
84,2023-05-24,Ukraine,31750,0.6624213040017367
85,2023-05-25,Ukraine,31750,0.43512555177653955
86,2023-05-26,Ukraine,31750,0.30537665532961866
87,2023-05-27,Ukraine,31750,0.2850423330197554
88,2023-05-28,Ukraine,31750,0.6401331500108546
89,2023-05-29,Ukraine,31750,0.37151747593892465
90,2023-05-30,Ukraine,31750,0.3630508719878428
91,2023-05-31,Ukraine,31750,0.33974962008828424
92,2023-06-01,Ukraine,31750,0.3514002460380635
93,2023-06-02,Ukraine,31750,0.22396700195383168
94,2023-06-03,Ukraine,31750,0.2024024893262899
95,2023-06-04,Ukraine,31750,0.32216513495911425
96,2023-06-05,Ukraine,31750,0.41992908314639266
97,2023-06-06,Ukraine,31750,0.8085968593964831
98,2023-06-07,Ukraine,31750,0.5968593964831029
99,2023-06-08,Ukraine,31750,0.5886098849410232
100,2023-06-09,Ukraine,31750,0.4443157970909617
101,2023-06-10,Ukraine,31750,0.36623489398654024
102,2023-06-11,Ukraine,31750,0.4873000940733772
103,2023-06-12,Ukraine,31750,0.5862942325783341
104,2023-06-13,Ukraine,31750,0.44901946595267384
105,2023-06-14,Ukraine,31750,0.3592879368984731
106,2023-06-15,Ukraine,31750,0.3222374990954483
107,2023-06-16,Ukraine,31750,0.3345394022722339
108,2023-06-17,Ukraine,31750,0.29394312178884147
109,2023-06-18,Ukraine,31750,0.28272668065706635
110,2023-06-19,Ukraine,31750,0.3654388884868659
111,2023-06-20,Ukraine,31750,0.28902236051812724
112,2023-06-21,Ukraine,31750,0.29401548592517546
113,2023-06-22,Ukraine,31750,0.19299515160286562
114,2023-06-23,Ukraine,31750,0.19545553223822273
115,2023-06-24,Ukraine,31750,1.0
116,2023-06-25,Ukraine,31750,0.6373109486938273
117,2023-06-26,Ukraine,31750,0.5170417541066648
118,2023-06-27,Ukraine,31750,0.4678341413995224
119,2023-06-28,Ukraine,31750,0.359070844489471
120,2023-06-29,Ukraine,31750,0.28359505029307475
121,2023-06-30,Ukraine,31750,0.19740936391924163
122,2023-03-01,Ancient_Rome,521555,0.1390258331690002
123,2023-03-02,Ancient_Rome,521555,0.11417866298560442
124,2023-03-03,Ancient_Rome,521555,0.09248668901597318
125,2023-03-04,Ancient_Rome,521555,0.029974364030763163
126,2023-03-05,Ancient_Rome,521555,0.055807533030960366
127,2023-03-06,Ancient_Rome,521555,0.14592782488661013
128,2023-03-07,Ancient_Rome,521555,0.15815421021494774
129,2023-03-08,Ancient_Rome,521555,0.13350423979491224
130,2023-03-09,Ancient_Rome,521555,0.13823703411555907
131,2023-03-10,Ancient_Rome,521555,0.10629067245119306
132,2023-03-11,Ancient_Rome,521555,0.03766515480181424
133,2023-03-12,Ancient_Rome,521555,0.09859988168014198
134,2023-03-13,Ancient_Rome,521555,0.11615066061920726
135,2023-03-14,Ancient_Rome,521555,0.1400118319858016
136,2023-03-15,Ancient_Rome,521555,0.16545060145927826
137,2023-03-16,Ancient_Rome,521555,0.11260106487872215
138,2023-03-17,Ancient_Rome,521555,0.08400709919148097
139,2023-03-18,Ancient_Rome,521555,0.06901991717609939
140,2023-03-19,Ancient_Rome,521555,0.11378426345888384
141,2023-03-20,Ancient_Rome,521555,0.1893117728258726
142,2023-03-21,Ancient_Rome,521555,0.17688818773417472
143,2023-03-22,Ancient_Rome,521555,0.15204101755077895
144,2023-03-23,Ancient_Rome,521555,0.14651942417669098
145,2023-03-24,Ancient_Rome,521555,0.10392427529086964
146,2023-03-25,Ancient_Rome,521555,0.04377834746598304
147,2023-03-26,Ancient_Rome,521555,0.09288108854269375
148,2023-03-27,Ancient_Rome,521555,0.1646618024058371
149,2023-03-28,Ancient_Rome,521555,0.18162098205482152
150,2023-03-29,Ancient_Rome,521555,0.1477026227568527
151,2023-03-30,Ancient_Rome,521555,0.11299546440544271
152,2023-03-31,Ancient_Rome,521555,0.12857424571090514
153,2023-04-01,Ancient_Rome,521555,0.026621968053638336
154,2023-04-02,Ancient_Rome,521555,0.09189508972589233
155,2023-04-03,Ancient_Rome,521555,0.16663380003943995
156,2023-04-04,Ancient_Rome,521555,0.15322421613094064
157,2023-04-05,Ancient_Rome,521555,0.10609347268783277
158,2023-04-06,Ancient_Rome,521555,0.10747387103135476
159,2023-04-07,Ancient_Rome,521555,0.06172352593176888
160,2023-04-08,Ancient_Rome,521555,0.05324393610727667
161,2023-04-09,Ancient_Rome,521555,0.12186945375665549
162,2023-04-10,Ancient_Rome,521555,0.15657661210806548
163,2023-04-11,Ancient_Rome,521555,0.14454742654308814
164,2023-04-12,Ancient_Rome,521555,0.13449023861171366
165,2023-04-13,Ancient_Rome,521555,0.11654506014592783
166,2023-04-14,Ancient_Rome,521555,0.12186945375665549
167,2023-04-15,Ancient_Rome,521555,0.025438769473476633
168,2023-04-16,Ancient_Rome,521555,0.07276671267994478
169,2023-04-17,Ancient_Rome,521555,0.1524354170774995
170,2023-04-18,Ancient_Rome,521555,0.15421021494774206
171,2023-04-19,Ancient_Rome,521555,0.15282981660422007
172,2023-04-20,Ancient_Rome,521555,0.1524354170774995
173,2023-04-21,Ancient_Rome,521555,0.22973772431473083
174,2023-04-22,Ancient_Rome,521555,0.044961546046144746
175,2023-04-23,Ancient_Rome,521555,0.12502464997042004
176,2023-04-24,Ancient_Rome,521555,0.17688818773417472
177,2023-04-25,Ancient_Rome,521555,0.17669098797081442
178,2023-04-26,Ancient_Rome,521555,0.21475054229934923
179,2023-04-27,Ancient_Rome,521555,0.19581936501676198
180,2023-04-28,Ancient_Rome,521555,0.12443305068033918
181,2023-04-29,Ancient_Rome,521555,0.051863537763754686
182,2023-04-30,Ancient_Rome,521555,0.08637349635180437
183,2023-05-01,Ancient_Rome,521555,0.1883257740090712
184,2023-05-02,Ancient_Rome,521555,0.2956024452770657
185,2023-05-03,Ancient_Rome,521555,0.21593374087951095
186,2023-05-04,Ancient_Rome,521555,0.2039045553145336
187,2023-05-05,Ancient_Rome,521555,0.20153815815421022
188,2023-05-06,Ancient_Rome,521555,0.05837112995464405
189,2023-05-07,Ancient_Rome,521555,0.09721948333661999
190,2023-05-08,Ancient_Rome,521555,0.16525340169591796
191,2023-05-09,Ancient_Rome,521555,0.23387891934529678
192,2023-05-10,Ancient_Rome,521555,0.1970025635969237
193,2023-05-11,Ancient_Rome,521555,0.19739696312364424
194,2023-05-12,Ancient_Rome,521555,0.16328140406231512
195,2023-05-13,Ancient_Rome,521555,0.0627095247485703
196,2023-05-14,Ancient_Rome,521555,0.08657069611516466
197,2023-05-15,Ancient_Rome,521555,0.2039045553145336
198,2023-05-16,Ancient_Rome,521555,0.23289292052849536
199,2023-05-17,Ancient_Rome,521555,0.2179057385131138
200,2023-05-18,Ancient_Rome,521555,0.22717412739104714
201,2023-05-19,Ancient_Rome,521555,0.13744823506211792
202,2023-05-20,Ancient_Rome,521555,0.0418063498323802
203,2023-05-21,Ancient_Rome,521555,0.08045750345099587
204,2023-05-22,Ancient_Rome,521555,0.22323013212384146
205,2023-05-23,Ancient_Rome,521555,1.0
206,2023-05-24,Ancient_Rome,521555,0.17491619010057188
207,2023-05-25,Ancient_Rome,521555,0.2052849536580556
208,2023-05-26,Ancient_Rome,521555,0.10806547032143561
209,2023-05-27,Ancient_Rome,521555,0.019719976336028396
210,2023-05-28,Ancient_Rome,521555,0.0676395188325774
211,2023-05-29,Ancient_Rome,521555,0.1352790376651548
212,2023-05-30,Ancient_Rome,521555,0.18970617235259318
213,2023-05-31,Ancient_Rome,521555,0.20134095839084992
214,2023-06-01,Ancient_Rome,521555,0.14296982843620587
215,2023-06-02,Ancient_Rome,521555,0.10214947742062709
216,2023-06-03,Ancient_Rome,521555,0.0072963912443305065
217,2023-06-04,Ancient_Rome,521555,0.07789390652731217
218,2023-06-05,Ancient_Rome,521555,0.19897456123052654
219,2023-06-06,Ancient_Rome,521555,0.11891145730625123
220,2023-06-07,Ancient_Rome,521555,0.11950305659633209
221,2023-06-08,Ancient_Rome,521555,0.10491027410767106
222,2023-06-09,Ancient_Rome,521555,0.07966870439755472
223,2023-06-10,Ancient_Rome,521555,0.019522776572668113
224,2023-06-11,Ancient_Rome,521555,0.05758233090120292
225,2023-06-12,Ancient_Rome,521555,0.13942023269572076
226,2023-06-13,Ancient_Rome,521555,0.1216722539932952
227,2023-06-14,Ancient_Rome,521555,0.11851705777953067
228,2023-06-15,Ancient_Rome,521555,0.09031749161901005
229,2023-06-16,Ancient_Rome,521555,0.031157562610924866
230,2023-06-17,Ancient_Rome,521555,0.042200749359100766
231,2023-06-18,Ancient_Rome,521555,0.020114375862748966
232,2023-06-19,Ancient_Rome,521555,0.0885426937487675
233,2023-06-20,Ancient_Rome,521555,0.09682508380989943
234,2023-06-21,Ancient_Rome,521555,0.15953460855846974
235,2023-06-22,Ancient_Rome,521555,0.052060737527114966
236,2023-06-23,Ancient_Rome,521555,0.055807533030960366
237,2023-06-24,Ancient_Rome,521555,0.0
238,2023-06-25,Ancient_Rome,521555,0.05817393019128377
239,2023-06-26,Ancient_Rome,521555,0.07355551173338593
240,2023-06-27,Ancient_Rome,521555,0.09800828239006114
241,2023-06-28,Ancient_Rome,521555,0.06428712285545257
242,2023-06-29,Ancient_Rome,521555,0.04851114178662986
243,2023-06-30,Ancient_Rome,521555,0.07473871031354762
244,2023-03-01,Kerr_metric,456715,0.13427561837455831
245,2023-03-02,Kerr_metric,456715,0.11778563015312132
246,2023-03-03,Kerr_metric,456715,0.11778563015312132
247,2023-03-04,Kerr_metric,456715,0.043580683156654886
248,2023-03-05,Kerr_metric,456715,0.05418138987043581
249,2023-03-06,Kerr_metric,456715,0.10482921083627797
250,2023-03-07,Kerr_metric,456715,0.10247349823321555
251,2023-03-08,Kerr_metric,456715,0.11071849234393404
252,2023-03-09,Kerr_metric,456715,0.0812720848056537
253,2023-03-10,Kerr_metric,456715,0.07302709069493522
254,2023-03-11,Kerr_metric,456715,0.023557126030624265
255,2023-03-12,Kerr_metric,456715,0.08716136631330977
256,2023-03-13,Kerr_metric,456715,0.1248527679623086
257,2023-03-14,Kerr_metric,456715,0.09540636042402827
258,2023-03-15,Kerr_metric,456715,0.13898704358068315
259,2023-03-16,Kerr_metric,456715,0.10365135453474676
260,2023-03-17,Kerr_metric,456715,0.08716136631330977
261,2023-03-18,Kerr_metric,456715,0.0812720848056537
262,2023-03-19,Kerr_metric,456715,0.08833922261484099
263,2023-03-20,Kerr_metric,456715,0.10011778563015312
264,2023-03-21,Kerr_metric,456715,0.11896348645465253
265,2023-03-22,Kerr_metric,456715,0.18138987043580684
266,2023-03-23,Kerr_metric,456715,0.19905771495877503
267,2023-03-24,Kerr_metric,456715,0.13898704358068315
268,2023-03-25,Kerr_metric,456715,0.0
269,2023-03-26,Kerr_metric,456715,0.04004711425206125
270,2023-03-27,Kerr_metric,456715,0.10129564193168433
271,2023-03-28,Kerr_metric,456715,0.08598351001177856
272,2023-03-29,Kerr_metric,456715,0.11307420494699646
273,2023-03-30,Kerr_metric,456715,0.12131919905771496
274,2023-03-31,Kerr_metric,456715,0.1071849234393404
275,2023-04-01,Kerr_metric,456715,0.04240282685512368
276,2023-04-02,Kerr_metric,456715,0.03297997644287397
277,2023-04-03,Kerr_metric,456715,0.1354534746760895
278,2023-04-04,Kerr_metric,456715,0.09540636042402827
279,2023-04-05,Kerr_metric,456715,0.0812720848056537
280,2023-04-06,Kerr_metric,456715,0.08598351001177856
281,2023-04-07,Kerr_metric,456715,0.0636042402826855
282,2023-04-08,Kerr_metric,456715,0.02591283863368669
283,2023-04-09,Kerr_metric,456715,0.045936395759717315
284,2023-04-10,Kerr_metric,456715,0.1896348645465253
285,2023-04-11,Kerr_metric,456715,0.12249705535924617
286,2023-04-12,Kerr_metric,456715,1.0
287,2023-04-13,Kerr_metric,456715,0.20730270906949352
288,2023-04-14,Kerr_metric,456715,0.17314487632508835
289,2023-04-15,Kerr_metric,456715,0.03297997644287397
290,2023-04-16,Kerr_metric,456715,0.07302709069493522
291,2023-04-17,Kerr_metric,456715,0.1248527679623086
292,2023-04-18,Kerr_metric,456715,0.10247349823321555
293,2023-04-19,Kerr_metric,456715,0.127208480565371
294,2023-04-20,Kerr_metric,456715,0.08480565371024736
295,2023-04-21,Kerr_metric,456715,0.07656065959952886
296,2023-04-22,Kerr_metric,456715,0.06007067137809187
297,2023-04-23,Kerr_metric,456715,0.038869257950530034
298,2023-04-24,Kerr_metric,456715,0.1519434628975265
299,2023-04-25,Kerr_metric,456715,0.11189634864546526
300,2023-04-26,Kerr_metric,456715,0.11778563015312132
301,2023-04-27,Kerr_metric,456715,0.12838633686690223
302,2023-04-28,Kerr_metric,456715,0.071849234393404
303,2023-04-29,Kerr_metric,456715,0.01884570082449941
304,2023-04-30,Kerr_metric,456715,0.0636042402826855
305,2023-05-01,Kerr_metric,456715,0.09540636042402827
306,2023-05-02,Kerr_metric,456715,0.10954063604240283
307,2023-05-03,Kerr_metric,456715,0.12367491166077739
308,2023-05-04,Kerr_metric,456715,0.11307420494699646
309,2023-05-05,Kerr_metric,456715,0.1166077738515901
310,2023-05-06,Kerr_metric,456715,0.053003533568904596
311,2023-05-07,Kerr_metric,456715,0.038869257950530034
312,2023-05-08,Kerr_metric,456715,0.14605418138987045
313,2023-05-09,Kerr_metric,456715,0.10600706713780919
314,2023-05-10,Kerr_metric,456715,0.10129564193168433
315,2023-05-11,Kerr_metric,456715,0.13427561837455831
316,2023-05-12,Kerr_metric,456715,0.13191990577149587
317,2023-05-13,Kerr_metric,456715,0.02591283863368669
318,2023-05-14,Kerr_metric,456715,0.10482921083627797
319,2023-05-15,Kerr_metric,456715,0.11778563015312132
320,2023-05-16,Kerr_metric,456715,0.22025912838633688
321,2023-05-17,Kerr_metric,456715,0.0977620730270907
322,2023-05-18,Kerr_metric,456715,0.11896348645465253
323,2023-05-19,Kerr_metric,456715,0.10836277974087162
324,2023-05-20,Kerr_metric,456715,0.0706713780918728
325,2023-05-21,Kerr_metric,456715,0.053003533568904596
326,2023-05-22,Kerr_metric,456715,0.09187279151943463
327,2023-05-23,Kerr_metric,456715,0.13663133097762073
328,2023-05-24,Kerr_metric,456715,0.12131919905771496
329,2023-05-25,Kerr_metric,456715,0.11189634864546526
330,2023-05-26,Kerr_metric,456715,0.08362779740871613
331,2023-05-27,Kerr_metric,456715,0.03297997644287397
332,2023-05-28,Kerr_metric,456715,0.03769140164899882
333,2023-05-29,Kerr_metric,456715,0.07656065959952886
334,2023-05-30,Kerr_metric,456715,0.09069493521790342
335,2023-05-31,Kerr_metric,456715,0.10129564193168433
336,2023-06-01,Kerr_metric,456715,0.08244994110718493
337,2023-06-02,Kerr_metric,456715,0.14016489988221437
338,2023-06-03,Kerr_metric,456715,0.08716136631330977
339,2023-06-04,Kerr_metric,456715,0.11778563015312132
340,2023-06-05,Kerr_metric,456715,0.12367491166077739
341,2023-06-06,Kerr_metric,456715,0.1967020023557126
342,2023-06-07,Kerr_metric,456715,0.15665488810365136
343,2023-06-08,Kerr_metric,456715,0.11071849234393404
344,2023-06-09,Kerr_metric,456715,0.1354534746760895
345,2023-06-10,Kerr_metric,456715,0.05889281507656066
346,2023-06-11,Kerr_metric,456715,0.1354534746760895
347,2023-06-12,Kerr_metric,456715,0.1330977620730271
348,2023-06-13,Kerr_metric,456715,0.13898704358068315
349,2023-06-14,Kerr_metric,456715,0.11071849234393404
350,2023-06-15,Kerr_metric,456715,0.1330977620730271
351,2023-06-16,Kerr_metric,456715,0.07420494699646643
352,2023-06-17,Kerr_metric,456715,0.10365135453474676
353,2023-06-18,Kerr_metric,456715,0.10011778563015312
354,2023-06-19,Kerr_metric,456715,0.10954063604240283
355,2023-06-20,Kerr_metric,456715,0.143698468786808
356,2023-06-21,Kerr_metric,456715,0.0895170789163722
357,2023-06-22,Kerr_metric,456715,0.07538280329799764
358,2023-06-23,Kerr_metric,456715,0.09540636042402827
359,2023-06-24,Kerr_metric,456715,0.02944640753828033
360,2023-06-25,Kerr_metric,456715,0.05771495877502945
361,2023-06-26,Kerr_metric,456715,0.11189634864546526
362,2023-06-27,Kerr_metric,456715,0.16136631330977622
363,2023-06-28,Kerr_metric,456715,0.12956419316843346
364,2023-06-29,Kerr_metric,456715,0.12956419316843346
365,2023-06-30,Kerr_metric,456715,0.10365135453474676
366,2023-03-01,Albert_Einstein,736,0.1079254638515675
367,2023-03-02,Albert_Einstein,736,0.10836532309660908
368,2023-03-03,Albert_Einstein,736,0.08981126039667306
369,2023-03-04,Albert_Einstein,736,0.06006078055022393
370,2023-03-05,Albert_Einstein,736,0.08239363403710813
371,2023-03-06,Albert_Einstein,736,0.10910508637236084
372,2023-03-07,Albert_Einstein,736,0.10028790786948176
373,2023-03-08,Albert_Einstein,736,0.12098128598848369
374,2023-03-09,Albert_Einstein,736,0.12747920665387077
375,2023-03-10,Albert_Einstein,736,0.0865722968650032
376,2023-03-11,Albert_Einstein,736,0.08375319897632758
377,2023-03-12,Albert_Einstein,736,0.09948816378758797
378,2023-03-13,Albert_Einstein,736,0.18516074856046066
379,2023-03-14,Albert_Einstein,736,1.0
380,2023-03-15,Albert_Einstein,736,0.3507477607165707
381,2023-03-16,Albert_Einstein,736,0.15417066538707613
382,2023-03-17,Albert_Einstein,736,0.10956493921944978
383,2023-03-18,Albert_Einstein,736,0.08187380038387716
384,2023-03-19,Albert_Einstein,736,0.12951855406269994
385,2023-03-20,Albert_Einstein,736,0.11432341650671785
386,2023-03-21,Albert_Einstein,736,0.09990802943058222
387,2023-03-22,Albert_Einstein,736,0.08601247600767754
388,2023-03-23,Albert_Einstein,736,0.09349008317338452
389,2023-03-24,Albert_Einstein,736,0.07837492002559181
390,2023-03-25,Albert_Einstein,736,0.05470249520153551
391,2023-03-26,Albert_Einstein,736,0.0797544785668586
392,2023-03-27,Albert_Einstein,736,0.09624920025591811
393,2023-03-28,Albert_Einstein,736,0.07815499040307101
394,2023-03-29,Albert_Einstein,736,0.08441298784388995
395,2023-03-30,Albert_Einstein,736,0.08623240563019834
396,2023-03-31,Albert_Einstein,736,0.11524312220089572
397,2023-04-01,Albert_Einstein,736,0.02597168905950096
398,2023-04-02,Albert_Einstein,736,0.042526391554702496
399,2023-04-03,Albert_Einstein,736,0.06331973768394114
400,2023-04-04,Albert_Einstein,736,0.07061740243122201
401,2023-04-05,Albert_Einstein,736,0.038447696737044144
402,2023-04-06,Albert_Einstein,736,0.02157309660908509
403,2023-04-07,Albert_Einstein,736,0.021653071017274473
404,2023-04-08,Albert_Einstein,736,0.0
405,2023-04-09,Albert_Einstein,736,0.01509516954574536
406,2023-04-10,Albert_Einstein,736,0.035688579654510555
407,2023-04-11,Albert_Einstein,736,0.046125239923224565
408,2023-04-12,Albert_Einstein,736,0.038947536788227766
409,2023-04-13,Albert_Einstein,736,0.040427063339731284
410,2023-04-14,Albert_Einstein,736,0.0411468330134357
411,2023-04-15,Albert_Einstein,736,0.012296065259117082
412,2023-04-16,Albert_Einstein,736,0.023892354446577096
413,2023-04-17,Albert_Einstein,736,0.057001759436980166
414,2023-04-18,Albert_Einstein,736,0.11918186180422265
415,2023-04-19,Albert_Einstein,736,0.08285348688419705
416,2023-04-20,Albert_Einstein,736,0.08729206653870761
417,2023-04-21,Albert_Einstein,736,0.03920745361484325
418,2023-04-22,Albert_Einstein,736,0.34712891874600127
419,2023-04-23,Albert_Einstein,736,0.12158109404990403
420,2023-04-24,Albert_Einstein,736,0.08623240563019834
421,2023-04-25,Albert_Einstein,736,0.08331333973128599
422,2023-04-26,Albert_Einstein,736,0.07993442098528471
423,2023-04-27,Albert_Einstein,736,0.08671225207933461
424,2023-04-28,Albert_Einstein,736,0.0729766474728087
425,2023-04-29,Albert_Einstein,736,0.03422904670505438
426,2023-04-30,Albert_Einstein,736,0.06034069097888676
427,2023-05-01,Albert_Einstein,736,0.08739203454894434
428,2023-05-02,Albert_Einstein,736,0.08531269993602048
429,2023-05-03,Albert_Einstein,736,0.0941098848368522
430,2023-05-04,Albert_Einstein,736,0.08817178502879079
431,2023-05-05,Albert_Einstein,736,0.0836332373640435
432,2023-05-06,Albert_Einstein,736,0.061600287907869485
433,2023-05-07,Albert_Einstein,736,0.08815179142674344
434,2023-05-08,Albert_Einstein,736,0.4699496161228407
435,2023-05-09,Albert_Einstein,736,0.40325095969289826
436,2023-05-10,Albert_Einstein,736,0.23326535508637236
437,2023-05-11,Albert_Einstein,736,0.17858285348688419
438,2023-05-12,Albert_Einstein,736,0.149292226487524
439,2023-05-13,Albert_Einstein,736,0.11216410748560461
440,2023-05-14,Albert_Einstein,736,0.11274392194497761
441,2023-05-15,Albert_Einstein,736,0.1461732245681382
442,2023-05-16,Albert_Einstein,736,0.17134516954574536
443,2023-05-17,Albert_Einstein,736,0.28444897632757515
444,2023-05-18,Albert_Einstein,736,0.30950095969289826
445,2023-05-19,Albert_Einstein,736,0.2758717210492642
446,2023-05-20,Albert_Einstein,736,0.1273992322456814
447,2023-05-21,Albert_Einstein,736,0.14423384516954574
448,2023-05-22,Albert_Einstein,736,0.14861244401791426
449,2023-05-23,Albert_Einstein,736,0.15403071017274472
450,2023-05-24,Albert_Einstein,736,0.15609005118362124
451,2023-05-25,Albert_Einstein,736,0.12022152911068458
452,2023-05-26,Albert_Einstein,736,0.09592930262316059
453,2023-05-27,Albert_Einstein,736,0.1003478886756238
454,2023-05-28,Albert_Einstein,736,0.09129078694817658
455,2023-05-29,Albert_Einstein,736,0.10006797824696097
456,2023-05-30,Albert_Einstein,736,0.12226087651951376
457,2023-05-31,Albert_Einstein,736,0.10176743442098528
458,2023-06-01,Albert_Einstein,736,0.10350687779910428
459,2023-06-02,Albert_Einstein,736,0.1040467050543826
460,2023-06-03,Albert_Einstein,736,0.07523592450415867
461,2023-06-04,Albert_Einstein,736,0.10076775431861804
462,2023-06-05,Albert_Einstein,736,0.10772552783109406
463,2023-06-06,Albert_Einstein,736,0.10784548944337811
464,2023-06-07,Albert_Einstein,736,0.10766554702495201
465,2023-06-08,Albert_Einstein,736,0.10106765834932821
466,2023-06-09,Albert_Einstein,736,0.09033109404990403
467,2023-06-10,Albert_Einstein,736,0.0834532949456174
468,2023-06-11,Albert_Einstein,736,0.09229046705054382
469,2023-06-12,Albert_Einstein,736,0.12340051183621241
470,2023-06-13,Albert_Einstein,736,0.10668586052463212
471,2023-06-14,Albert_Einstein,736,0.10164747280870122
472,2023-06-15,Albert_Einstein,736,0.09057101727447217
473,2023-06-16,Albert_Einstein,736,0.07167706333973128
474,2023-06-17,Albert_Einstein,736,0.06785828534868842
475,2023-06-18,Albert_Einstein,736,0.09622920665387076
476,2023-06-19,Albert_Einstein,736,0.09376999360204734
477,2023-06-20,Albert_Einstein,736,0.11328374920025591
478,2023-06-21,Albert_Einstein,736,0.13517674344209854
479,2023-06-22,Albert_Einstein,736,0.10432661548304542
480,2023-06-23,Albert_Einstein,736,0.08759197056941778
481,2023-06-24,Albert_Einstein,736,0.08013435700575816
482,2023-06-25,Albert_Einstein,736,0.10700575815738964
483,2023-06-26,Albert_Einstein,736,0.11098448496481127
484,2023-06-27,Albert_Einstein,736,0.13197776711452336
485,2023-06-28,Albert_Einstein,736,0.10216730646193219
486,2023-06-29,Albert_Einstein,736,0.120941298784389
